molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL4077072,N#Cc1cccc(C2C(=O)c3c(c(-c4ccccc4)c(-c4ccc(Sc5ccc(-c6c(-c7ccccc7)c7c(c(-c8ccccc8)c6-c6ccccc6)C(=O)N(c6cccc(C#N)c6)C7=O)cc5)cc4)c(-c4ccccc4)c3-c3ccccc3)C2=O)c1,active,439.0
CHEMBL4071915,Cc1ccccc1NC(=O)/C(Cc1nc2ccc(C(=O)c3ccccc3)cc2nc1O)=N\NC(=O)c1ccncc1,active,664.0
CHEMBL4093446,COc1ccc(N(Nc2ccc(Br)cc2)c2ccccc2N(Nc2ccc(Br)cc2)c2ccccc2OC)cc1,active,889.0
CHEMBL1970663,CC(C)(C)c1cc(OCc2nnc3sc(-c4ccc(Cl)cc4)nn23)c(Cl)cc1OCc1nnc2sc(-c3ccc(Cl)cc3)nn12,active,917.0
CHEMBL225421,CCc1oc(=O)c(Cc2c(O)c(CC=C(C)C)c(O)c(C(C)=O)c2O)c(O)c1C,active,400.0
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,active,300.0
CHEMBL297453,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,intermediate,1800.0
CHEMBL218693,CC(C)c1cc2c(c(O)c1O)[C@@]13CCCC(C)(C)[C@@H]1C[C@@H]2OC3=O,intermediate,5000.0
CHEMBL484853,CC(C)c1cc2c(c(O)c1O)[C@@]1(C(=O)O)CCCC(C)(C)[C@@H]1CC2,intermediate,5000.0
CHEMBL4170957,C/C(=C\CC[C@]1(C)CCc2cc(O)cc(C)c2O1)CC/C=C(\C)CC(C)/C=C(\C)C(=O)O,intermediate,2800.0
CHEMBL4163039,C/C(=C\CC[C@]1(C)CCc2cc(O)c(C)c(C)c2O1)CC/C=C(\C)CC(C)/C=C(\C)C(=O)O,intermediate,2000.0
CHEMBL2006643,CCCCCc1cc(OC(=O)c2c(O)cc(OC)cc2CCCCC)cc(O)c1C(=O)O,active,430.0
CHEMBL3770253,CCCCCC(=O)Cc1cc(O)cc(O)c1C(=O)Oc1cc(O)c(C(=O)O)c(CCCCC)c1,active,400.0
CHEMBL173395,COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(C=O)c2O)c(C)c1O,intermediate,1150.0
CHEMBL267225,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,intermediate,5000.0
CHEMBL437964,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,inactive,10000.0
CHEMBL236906,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]23C)[C@@]1(C)C(=O)O,inactive,30000.0
CHEMBL237111,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C(=O)C=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]23C)[C@@]1(C)C(=O)O,intermediate,3000.0
CHEMBL445599,C=C(C)[C@H](CC=C(C)C)C[C@]12C[C@H](CC=C(C)C)C(C)(C)[C@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C1O)C2=O,active,300.0
CHEMBL29097,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,intermediate,2100.0
CHEMBL221137,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O,active,200.0
CHEMBL29097,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,intermediate,2100.0
CHEMBL1237210,CC(C)=CCC1=C(O)[C@@]2(C(=O)C(C)C)C(=O)[C@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]2(C)CCC=C(C)C)C1=O,active,1000.0
CHEMBL4204669,Cc1cc2c(o1)c(C(=O)NCCC(C)C)cc1nc(Nc3c(Cl)cncc3Cl)[nH]c12,active,82.0
CHEMBL4205596,Cc1cc2c(o1)c(C(=O)NCC1CCCCC1)cc1nc(Nc3c(Cl)cncc3Cl)[nH]c12,active,13.0
CHEMBL4215371,Cc1cc2c(o1)c(C(=O)NCC1CCCCC1)cc1nc(Nc3c(F)cccc3Cl)[nH]c12,active,11.0
CHEMBL4210217,Cc1cc2c(o1)c(C(=O)NC1CCCCC1)cc1nc(Nc3c(Cl)cncc3Cl)[nH]c12,active,12.0
CHEMBL4207445,Cc1cc2c(o1)c(C(=O)NC1CCCCC1)cc1nc(Nc3c(Cl)cccc3Cl)[nH]c12,active,26.0
CHEMBL4206030,Cc1cc2c(o1)c(C(=O)NCc1ccc(F)cc1)cc1nc(Nc3c(Cl)cncc3Cl)[nH]c12,active,157.0
CHEMBL4210002,Cc1cc2c(o1)c(C(=O)NCc1ccc(F)cc1)cc1nc(Nc3c(Cl)cccc3Cl)[nH]c12,active,58.0
CHEMBL3918689,Cc1cc2c(o1)c(C(=O)Nc1ccc(F)cc1)cc1nc(Nc3c(F)cccc3Cl)[nH]c12,active,22.0
CHEMBL4212535,Cc1cc2c(o1)c(C(=O)Nc1ccccc1F)cc1nc(Nc3c(Cl)cccc3Cl)[nH]c12,active,10.0
CHEMBL4206169,Cc1cc2c(o1)c(C(=O)Nc1ccc(C(F)(F)F)cc1)cc1nc(Nc3c(Cl)cncc3Cl)[nH]c12,active,6.5
CHEMBL4209899,Cc1cc2c(o1)c(C(=O)Nc1ccc(C(F)(F)F)cc1)cc1nc(Nc3c(Cl)cccc3Cl)[nH]c12,active,9.4
CHEMBL4211033,Cc1cc2c(o1)c(C(=O)Nc1cccc(C(F)(F)F)c1)cc1nc(Nc3c(Cl)cccc3Cl)[nH]c12,active,4.6
CHEMBL4206145,CC1(C)Cc2c(c(C(=O)NCC3CCCCC3)cc3nc(Nc4c(Cl)cncc4Cl)[nH]c23)O1,active,2.2
CHEMBL4207228,CC1(C)Cc2c(c(C(=O)NCC3CCCC3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,2.3
CHEMBL4204213,CC1(C)Cc2c(c(C(=O)NCC3CC3)cc3nc(Nc4c(Cl)cncc4Cl)[nH]c23)O1,active,25.0
CHEMBL4206293,CC1(C)Cc2c(c(C(=O)NCC3CC3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,12.0
CHEMBL4218250,CC1(C)Cc2c(c(C(=O)NC3CCCCC3)cc3nc(Nc4c(Cl)cncc4Cl)[nH]c23)O1,active,6.3
CHEMBL4205436,CC1(C)Cc2c(c(C(=O)NC3CCC(F)(F)CC3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,47.0
CHEMBL4214446,CC1(C)Cc2c(c(C(=O)NCC(F)(F)F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,23.0
CHEMBL4203493,CC1(C)Cc2c(c(C(=O)NCC(F)(F)C(F)(F)F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,6.2
CHEMBL4204420,CC1(C)Cc2c(c(C(=O)Nc3ccccc3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,4.1
CHEMBL4203842,CC1(C)Cc2c(c(C(=O)Nc3ccc(F)cc3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,3.5
CHEMBL4208718,CC1(C)Cc2c(c(C(=O)Nc3ccc(F)cc3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,2.8
CHEMBL4206581,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,3.7
CHEMBL3931344,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,3.9
CHEMBL4218836,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3)cc3nc(Nc4c(Cl)cncc4Cl)[nH]c23)O1,active,5.8
CHEMBL4213901,CC1(C)Cc2c(c(C(=O)Nc3ccc(C4CCCCC4)cc3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,4.2
CHEMBL4209884,CC1(C)Cc2c(c(C(=O)Nc3cccc(C4CCCCC4)c3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,7.7
CHEMBL4210425,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3F)cc3nc(Nc4c(Cl)cncc4Cl)[nH]c23)O1,active,3.7
CHEMBL4204099,CC1(C)Cc2c(c(C(=O)Nc3ccc(F)c(C(F)(F)F)c3)cc3nc(Nc4c(Cl)cncc4Cl)[nH]c23)O1,active,4.7
CHEMBL4206064,COc1ccc(NC(=O)c2cc3nc(Nc4c(Cl)cccc4Cl)[nH]c3c3c2OC(C)(C)C3)cn1,active,6.7
CHEMBL4205280,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)F)nc3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,20.0
CHEMBL4217361,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)nc3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,17.0
CHEMBL4206993,CC1(C)Cc2c(c(C(=O)Nc3ccc(Cl)cn3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,21.0
CHEMBL4211881,Cc1ccc(NC(=O)c2cc3nc(Nc4c(Cl)cccc4Cl)[nH]c3c3c2OC(C)(C)C3)c(C)n1,active,13.0
CHEMBL4210217,Cc1cc2c(o1)c(C(=O)NC1CCCCC1)cc1nc(Nc3c(Cl)cncc3Cl)[nH]c12,active,39.0
CHEMBL4211033,Cc1cc2c(o1)c(C(=O)Nc1cccc(C(F)(F)F)c1)cc1nc(Nc3c(Cl)cccc3Cl)[nH]c12,active,18.0
CHEMBL4206145,CC1(C)Cc2c(c(C(=O)NCC3CCCCC3)cc3nc(Nc4c(Cl)cncc4Cl)[nH]c23)O1,active,7.8
CHEMBL4206293,CC1(C)Cc2c(c(C(=O)NCC3CC3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,47.0
CHEMBL4218250,CC1(C)Cc2c(c(C(=O)NC3CCCCC3)cc3nc(Nc4c(Cl)cncc4Cl)[nH]c23)O1,active,12.0
CHEMBL4203493,CC1(C)Cc2c(c(C(=O)NCC(F)(F)C(F)(F)F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,12.0
CHEMBL4204420,CC1(C)Cc2c(c(C(=O)Nc3ccccc3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,4.1
CHEMBL4203842,CC1(C)Cc2c(c(C(=O)Nc3ccc(F)cc3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,11.0
CHEMBL4208718,CC1(C)Cc2c(c(C(=O)Nc3ccc(F)cc3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,20.0
CHEMBL4206581,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,4.4
CHEMBL3931344,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,10.0
CHEMBL4218836,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3)cc3nc(Nc4c(Cl)cncc4Cl)[nH]c23)O1,active,7.2
CHEMBL4213901,CC1(C)Cc2c(c(C(=O)Nc3ccc(C4CCCCC4)cc3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,4.3
CHEMBL4209884,CC1(C)Cc2c(c(C(=O)Nc3cccc(C4CCCCC4)c3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,19.0
CHEMBL4210425,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3F)cc3nc(Nc4c(Cl)cncc4Cl)[nH]c23)O1,active,12.0
CHEMBL4205280,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)F)nc3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,33.0
CHEMBL4217361,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)nc3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,20.0
CHEMBL4206993,CC1(C)Cc2c(c(C(=O)Nc3ccc(Cl)cn3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,29.0
CHEMBL4211033,Cc1cc2c(o1)c(C(=O)Nc1cccc(C(F)(F)F)c1)cc1nc(Nc3c(Cl)cccc3Cl)[nH]c12,intermediate,1890.0
CHEMBL4203493,CC1(C)Cc2c(c(C(=O)NCC(F)(F)C(F)(F)F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,302.0
CHEMBL4206581,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,234.0
CHEMBL3931344,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,275.0
CHEMBL4218836,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3)cc3nc(Nc4c(Cl)cncc4Cl)[nH]c23)O1,active,164.0
CHEMBL4205280,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)F)nc3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,intermediate,1335.0
CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,intermediate,1360.0
CHEMBL3694524,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(Cl)cc3F)c(OCC(F)F)cc21,active,3.0
CHEMBL4206649,O=C1NC(=O)C(=Cc2ccc(OCCCCC3CCCCC3)cc2)C(=O)N1,active,622.0
CHEMBL4211533,CCCCCCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2/C=C2/SC(=O)N(CC(=O)O)C2=O)cc1,active,36.0
CHEMBL4205397,CCCCCCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2/C=C2/SC(=S)NC2=O)cc1,intermediate,1730.0
CHEMBL4217111,CCCCCCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2/C=C2/SC(=O)NC2=O)cc1,intermediate,1390.0
CHEMBL4213223,CCCCCCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2/C=C(\C#N)C(=O)O)cc1,active,83.0
CHEMBL4208299,CCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2/C=C2/SC(=O)N(CC(=O)O)C2=O)cc1,active,41.0
CHEMBL4216684,CCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2/C=C2/SC(=S)NC2=O)cc1,intermediate,1040.0
CHEMBL4211716,CCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2/C=C2/SC(=O)NC2=O)cc1,intermediate,1590.0
CHEMBL4202837,CCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2/C=C(\C#N)C(=O)O)cc1,active,283.0
CHEMBL4207712,CCCCOc1ccc(-c2nn(-c3ccccc3)cc2C=C2C(=O)NC(=S)NC2=O)cc1,active,92.0
CHEMBL4215028,CCCCOc1ccc(-c2nn(-c3ccccc3)cc2C=C2C(=O)NC(=O)NC2=O)cc1,active,212.0
CHEMBL4207170,O=C1NC(=S)NC(=O)C1=Cc1cn(-c2ccc(Cl)cc2)nc1-c1ccc(OCc2ccccc2)cc1,active,797.0
CHEMBL4203364,CCCCCCCCCCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2C=C2C(=O)NC(=S)NC2=O)cc1,active,93.0
CHEMBL4210603,CCCCCCCCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2C=C2C(=O)NC(=S)NC2=O)cc1,active,92.0
CHEMBL4215559,CCCCCCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2C=C2C(=O)NC(=S)NC2=O)cc1,active,52.0
CHEMBL4206243,CCCCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2C=C2C(=O)NC(=S)NC2=O)cc1,active,56.0
CHEMBL4205202,CCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2C=C2C(=O)NC(=S)NC2=O)cc1,active,95.0
CHEMBL4218503,O=C1NC(=S)NC(=O)C1=Cc1cn(-c2ccc(Cl)cc2)nc1-c1ccccc1,active,561.0
CHEMBL4206761,O=C1NC(=O)C(=Cc2cn(-c3ccc(Cl)cc3)nc2-c2ccc(OCc3ccccc3)cc2)C(=O)N1,active,598.0
CHEMBL4215960,CCCCCCCCCCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2C=C2C(=O)NC(=O)NC2=O)cc1,active,294.0
CHEMBL4210999,CCCCCCCCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2C=C2C(=O)NC(=O)NC2=O)cc1,active,361.0
CHEMBL4210567,CCCCCCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2C=C2C(=O)NC(=O)NC2=O)cc1,active,285.0
CHEMBL4205707,CCCCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2C=C2C(=O)NC(=O)NC2=O)cc1,active,169.0
CHEMBL4206210,CCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2C=C2C(=O)NC(=O)NC2=O)cc1,active,265.0
CHEMBL4217927,O=C1NC(=O)C(=Cc2cn(-c3ccc(Cl)cc3)nc2-c2ccccc2)C(=O)N1,active,337.0
CHEMBL4225008,CC1(C)Cc2c(c(C(=O)Nc3ccccc3C(F)(F)F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,4.9
CHEMBL4224733,CC1(C)Cc2c(c(C(=O)Nc3ccccc3C(F)(F)F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,5.1
CHEMBL4228804,CC1(C)Cc2c(c(C(=O)Nc3cc(C(F)(F)F)ccc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,3.0
CHEMBL4226878,CC1(C)Cc2c(c(C(=O)Nc3c(F)cccc3F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,6.4
CHEMBL4226379,CC1(C)Cc2c(c(C(=O)Nc3cc(C(F)F)ccc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,9.2
CHEMBL4225183,CC1(C)Cc2c(c(C(=O)Nc3cc(C4CC4)ccc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,3.6
CHEMBL4226536,CC1(C)Cc2c(c(C(=O)Nc3cc(C4CC4)ccc3F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,16.0
CHEMBL4227545,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,3.1
CHEMBL4227610,Cc1cc(C(F)(F)F)ccc1NC(=O)c1cc2nc(Nc3c(F)cccc3Cl)[nH]c2c2c1OC(C)(C)C2,active,6.1
CHEMBL4224969,CC1(C)Cc2c(c(C(=O)Nc3ccc(F)c(C(F)(F)F)c3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,5.0
CHEMBL4225834,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3ccc(C(F)(F)F)cc3)c3c(c2[nH]1)CC(C)(C)O3,active,14.0
CHEMBL4226526,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3ccc(F)c(C(F)(F)F)c3)c3c(c2[nH]1)CC(C)(C)O3,active,5.4
CHEMBL4226545,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3F)c3c(c2[nH]1)CC(C)(C)O3,active,3.3
CHEMBL4226413,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3cc(C(F)F)ccc3F)c3c(c2[nH]1)CC(C)(C)O3,active,10.0
CHEMBL4224767,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3cc(C4CC4)ccc3F)c3c(c2[nH]1)CC(C)(C)O3,active,10.0
CHEMBL4229061,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cn3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,8.4
CHEMBL4228221,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cn3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,25.0
CHEMBL4227894,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3ccc(C(F)(F)F)cn3)c3c(c2[nH]1)CC(C)(C)O3,active,32.0
CHEMBL3961834,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3ccc(C(F)(F)F)cc3)c3c(c21)CC(C)(C)O3,active,3.3
CHEMBL4228430,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)c3c(c21)CC(C)(C)O3,active,5.7
CHEMBL4225160,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3ccc(C4CC4)cc3)c3c(c21)CC(C)(C)O3,active,4.9
CHEMBL4227388,Cc1ccc(NC(=O)c2cc3nc(Nc4c(F)cccc4Cl)n(C)c3c3c2OC(C)(C)C3)c(F)c1,active,16.0
CHEMBL4225710,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3ccc(C(F)(F)F)cn3)c3c(c21)CC(C)(C)O3,active,12.0
CHEMBL4226878,CC1(C)Cc2c(c(C(=O)Nc3c(F)cccc3F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,15.0
CHEMBL4225008,CC1(C)Cc2c(c(C(=O)Nc3ccccc3C(F)(F)F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,5.2
CHEMBL4224733,CC1(C)Cc2c(c(C(=O)Nc3ccccc3C(F)(F)F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,9.7
CHEMBL4228804,CC1(C)Cc2c(c(C(=O)Nc3cc(C(F)(F)F)ccc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,9.6
CHEMBL4226379,CC1(C)Cc2c(c(C(=O)Nc3cc(C(F)F)ccc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,6.3
CHEMBL4225183,CC1(C)Cc2c(c(C(=O)Nc3cc(C4CC4)ccc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,6.0
CHEMBL4226536,CC1(C)Cc2c(c(C(=O)Nc3cc(C4CC4)ccc3F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,3.2
CHEMBL4227545,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,9.6
CHEMBL4227610,Cc1cc(C(F)(F)F)ccc1NC(=O)c1cc2nc(Nc3c(F)cccc3Cl)[nH]c2c2c1OC(C)(C)C2,active,6.0
CHEMBL4224969,CC1(C)Cc2c(c(C(=O)Nc3ccc(F)c(C(F)(F)F)c3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,14.0
CHEMBL4225834,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3ccc(C(F)(F)F)cc3)c3c(c2[nH]1)CC(C)(C)O3,active,11.0
CHEMBL4226526,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3ccc(F)c(C(F)(F)F)c3)c3c(c2[nH]1)CC(C)(C)O3,active,10.0
CHEMBL4226545,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3F)c3c(c2[nH]1)CC(C)(C)O3,active,30.0
CHEMBL4229061,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cn3)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,4.1
CHEMBL4228221,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cn3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,14.0
CHEMBL4227894,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3ccc(C(F)(F)F)cn3)c3c(c2[nH]1)CC(C)(C)O3,active,27.0
CHEMBL3961834,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3ccc(C(F)(F)F)cc3)c3c(c21)CC(C)(C)O3,active,2.6
CHEMBL4228430,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)c3c(c21)CC(C)(C)O3,active,3.0
CHEMBL4225160,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3ccc(C4CC4)cc3)c3c(c21)CC(C)(C)O3,active,4.3
CHEMBL4227388,Cc1ccc(NC(=O)c2cc3nc(Nc4c(F)cccc4Cl)n(C)c3c3c2OC(C)(C)C3)c(F)c1,active,3.1
CHEMBL4225710,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3ccc(C(F)(F)F)cn3)c3c(c21)CC(C)(C)O3,active,4.0
CHEMBL4226878,CC1(C)Cc2c(c(C(=O)Nc3c(F)cccc3F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,661.0
CHEMBL4225008,CC1(C)Cc2c(c(C(=O)Nc3ccccc3C(F)(F)F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,506.0
CHEMBL4224733,CC1(C)Cc2c(c(C(=O)Nc3ccccc3C(F)(F)F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,536.0
CHEMBL4228804,CC1(C)Cc2c(c(C(=O)Nc3cc(C(F)(F)F)ccc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,256.0
CHEMBL4226379,CC1(C)Cc2c(c(C(=O)Nc3cc(C(F)F)ccc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,336.0
CHEMBL4225183,CC1(C)Cc2c(c(C(=O)Nc3cc(C4CC4)ccc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,intermediate,1377.0
CHEMBL4226536,CC1(C)Cc2c(c(C(=O)Nc3cc(C4CC4)ccc3F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1,active,197.0
CHEMBL4227545,CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3F)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,570.0
CHEMBL4227610,Cc1cc(C(F)(F)F)ccc1NC(=O)c1cc2nc(Nc3c(F)cccc3Cl)[nH]c2c2c1OC(C)(C)C2,active,270.0
CHEMBL4224969,CC1(C)Cc2c(c(C(=O)Nc3ccc(F)c(C(F)(F)F)c3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,active,208.0
CHEMBL4225834,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3ccc(C(F)(F)F)cc3)c3c(c2[nH]1)CC(C)(C)O3,active,337.0
